id,label,vmag,src,ra,dec,epoch,pmra,pmdec,plx,rv,hip,tyc,hr
Gaia DR3 2751811526806393472,HIP 909,7.7,G,2.815255851,7.948108331,2016.0,-10.614856010091811,-7.653568583696329,3.4858568357010187,-24.302807,909,595-907-1,
Gaia DR3 2445452849611638400,TYC 4664-24-1,9.34,G,2.82193058,-2.477206202,2016.0,-2.7965144527337196,-11.646030000164222,1.1931659183267962,-84.843895,,4664-24-1,
Gaia DR3 2445446458700305024,TYC 4667-5-1,9.37,G,2.861843945,-2.624008413,2016.0,-15.476999119415003,-12.499783565298225,1.5627391427734065,11.846791,,4667-5-1,
Gaia DR3 2544956693420120832,HIP 925,8.11,G,2.87928812,-1.123391981,2016.0,26.58496188636953,-9.830008762266235,3.5338944898735387,-4.865124,925,4664-186-1,
Gaia DR3 2741377642494388864,TYC 5-630-1,8.72,G,2.89272779,4.767215157,2016.0,35.57826133614506,21.08041838948949,6.008423517021909,11.987472,,5-630-1,
Gaia DR3 2445344582076017280,TYC 4667-1078-1,9.32,G,2.895322277,-3.077258428,2016.0,151.8745954807618,-9.236129370158388,10.718607925123242,-21.540188,,4667-1078-1,
Gaia DR3 2445344582076017408,HIP 931,7.78,G,2.897369665,-3.078073575,2016.0,149.14974239235215,-11.180637732950348,10.344550474080405,-19.494919,931,4667-503-1,
Gaia DR3 2443745411133000448,TYC 4670-903-1,8.34,G,2.898786599,-5.068139113,2016.0,14.116466969505554,5.254433247182822,3.493881768015043,25.232063,,4670-903-1,
Gaia DR3 2544591964797399680,TYC 4664-84-1,9.38,G,2.95092609,-1.775107726,2016.0,104.7525764010612,28.17314044108113,9.23400444622077,-29.907488,,4664-84-1,
Gaia DR3 2742609336035822336,TYC 8-739-1,9.5,G,2.982615291,6.578286108,2016.0,0.2646098025176078,6.886123282333573,1.1054263776098814,-29.179134,,8-739-1,
Gaia DR3 2545077845856816384,HIP 968,8.69,G,2.997118809,-0.22969993,2016.0,10.731953492399361,-0.24406411846678353,3.3572933931937667,0.0,968,4664-480-1,
Gaia DR3 2444959237610030976,TYC 4667-932-1,9.6,G,3.02762638,-4.001603861,2016.0,79.29564532086678,-35.69804414565613,6.4729053349817205,-10.788277,,4667-932-1,
Gaia DR3 2548283197131008000,TYC 2-449-1,10.27,G,3.05998883,2.330559536,2016.0,0.6204603449212612,-17.895812665297917,1.0992304480385995,-25.054146,,2-449-1,
Gaia DR3 2751756241987413504,TYC 595-863-1,8.9,G,3.104246845,7.832145912,2016.0,-7.8172574430223705,-3.8196299370735796,1.3825910262975645,3.1860666,,595-863-1,
Gaia DR3 2742341604954795008,TYC 8-632-1,9.46,G,3.153632215,5.75203598,2016.0,-0.8873274770207893,-6.140149582808988,2.1345802287358304,1.3933852,,8-632-1,
Gaia DR3 2544753558646871808,HIP 1018,7.23,G,3.168426761,-1.227183751,2016.0,79.79391989497819,1.5104714946104818,5.8598375618184875,22.887606,1018,4664-783-1,
Gaia DR3 2742373868749140224,TYC 8-820-1,9.16,G,3.19908462,6.176201574,2016.0,11.889050981841947,-16.7363547994243,4.3829736628676805,5.8709917,,8-820-1,
Gaia DR3 2742198462284327936,TYC 8-789-1,9.69,G,3.208062201,5.627562318,2016.0,29.32385691235695,-7.890141954406032,0.46974828230506543,-30.701904,,8-789-1,
Gaia DR3 2445133372764152064,HIP 1033,7.44,G,3.229749795,-3.381594072,2016.0,0.46933168138178416,-11.10141165414031,2.873094271960305,-19.245022,1033,4667-671-1,
HIP 1040,HIP 1040,8.7267,H,3.251871802,2.949675515,1991.25,46.06,-13.71,6.52,0.0,1040,,
Gaia DR3 2748626825736214272,TYC 8-313-1,9.45,G,3.256322719,6.895175227,2016.0,-12.754358890277041,-13.776666544238033,6.211937338208008,7.739561,,8-313-1,
Gaia DR3 2740653820246047104,Gaia DR3 2740653820246047104,9.17,G,3.271489136,3.391495175,2016.0,-7.902584747728075,-38.97305574280383,7.868272065648336,-8.244616,,,
Gaia DR3 2443689439119237504,HIP 1062,8.07,G,3.300532863,-5.242126079,2016.0,-13.654398934407169,-15.572429047303437,1.805201188371269,-9.377485,1062,4670-73-1,
Gaia DR3 2748683450585067136,TYC 8-705-1,10.21,G,3.30737877,7.078236053,2016.0,10.661040698307756,3.5288262938939297,0.8684821323148809,0.042959828,,8-705-1,
Gaia DR3 2546443885976289408,TYC 2-335-1,9.28,G,3.312578627,1.13327491,2016.0,-13.322974335210697,3.627328320317071,2.034640093577248,-2.518,,2-335-1,
Gaia DR3 2752167287536005504,HIP 1073,7.71,G,3.33081127,8.929835926,2016.0,30.480267608418032,-6.409912468838599,11.015611192159843,10.715744,1073,595-538-1,
Gaia DR3 2742393213281843712,TYC 8-896-1,9.72,G,3.336308591,6.161654625,2016.0,1.5520144740905204,-13.624996833563094,1.6727863578504807,2.2292633,,8-896-1,
Gaia DR3 2444158552626707200,TYC 4667-988-1,9.48,G,3.364581008,-4.646744339,2016.0,16.333144118968466,1.6144558164283853,2.022302107053669,12.755797,,4667-988-1,
Gaia DR3 2742595557780786560,TYC 8-1034-1,9.12,G,3.367772638,6.45937981,2016.0,-8.167351948971005,-3.0097173156757364,2.2899901224857158,-15.207237,,8-1034-1,
Gaia DR3 2546382038447245184,HIP 1087,9.6,G,3.38540644,0.846853738,2016.0,70.66377609211385,-24.60919786089325,3.5385577162326616,-26.305851,1087,2-291-1,
Gaia DR3 2742598890675653248,HIP 1095,9.25,G,3.418829631,6.580350622,2016.0,31.116950312372385,-10.606539909492358,5.2268635414484,5.676698,1095,8-385-1,
Gaia DR3 2742598890675405312,TYC 8-385-2,9.51,G,3.419169886,6.580242317,2016.0,32.2446967004165,-8.914290337946438,5.3861544801915056,0.0,,8-385-2,
Gaia DR3 2748625039029846400,TYC 8-1037-1,9.1,G,3.430594429,6.93827921,2016.0,-11.454296169770926,-27.35610571792397,2.7083726856025163,0.0,,8-1037-1,
Gaia DR3 2751871106592354304,Gaia DR3 2751871106592354304,7.4,G,3.440977098,8.193539144,2016.0,123.87571901736378,1.2381504353080264,13.185329893624179,3.3625329,,,
Gaia DR3 2546475222057709056,HIP 1107,6.8,G,3.448120675,1.383525078,2016.0,-24.981690057120936,-14.198839720336668,3.4731132295727236,-3.8697762,1107,2-1558-1,
Gaia DR3 2742380087861810176,TYC 8-464-1,9.38,G,3.462730523,6.084971719,2016.0,5.410006703392124,2.2586719896260905,3.955090483609464,-4.0132837,,8-464-1,
Gaia DR3 2445041116866646144,HIP 1120,7.43,G,3.505335313,-3.908911042,2016.0,47.179689737547804,-19.38047219243324,4.591229545595056,-20.530947,1120,4667-66-1,
Gaia DR3 2546372108482847360,HIP 1121,9.21,G,3.505347961,0.868619989,2016.0,0.7120679023609843,-15.517175755400102,6.581358028314171,1.6589822,1121,2-254-1,
Gaia DR3 2545413265623878400,TYC 4664-318-1,8.64,G,3.517049016,-0.033412001,2016.0,25.238137088403118,-11.518783407577098,4.21455800094072,0.0,,4664-318-1,
Gaia DR3 2748617789125053056,HIP 1130,9.24,G,3.522975212,6.87801263,2016.0,6.421346441219684,-18.610230572418494,2.2635461017398866,-12.158971,1130,8-1091-1,
Gaia DR3 2545190717598084736,TYC 4664-924-1,8.95,G,3.559880301,-0.56947687,2016.0,-6.547597331185389,-45.410564306591574,2.6253348182981227,-35.486244,,4664-924-1,
Gaia DR3 2741392863857497728,HIP 1149,8.98,G,3.589489651,4.885781353,2016.0,-2.09226391255097,-10.713537412816988,4.469273432428344,4.38151,1149,5-334-1,
Gaia DR3 2541547382740165760,HIP 1153,7.2,G,3.601881293,-2.198119432,2016.0,-11.861040841913766,-26.695204230135932,3.623129634062484,-16.130516,1153,4664-687-1,
Gaia DR3 2740611557767919872,TYC 5-1295-1,9.08,G,3.622347416,3.469554704,2016.0,16.203096876919627,-35.66666204587375,5.783916283316661,-3.9957225,,5-1295-1,
Gaia DR3 2546424369644928256,HIP 1169,7.02,G,3.65241718,1.296788858,2016.0,15.358882963414667,-11.53294147957919,12.254709320276111,-17.383926,1169,2-960-1,
Gaia DR3 2740597848232574336,HIP 1179,8.69,G,3.672841394,3.363827151,2016.0,-27.143164751938524,-14.741478218747654,2.9270624085599284,2.168517,1179,5-1179-1,
Gaia DR3 2740593553265021696,TYC 5-1349-1,9.04,G,3.70614772,3.281254089,2016.0,46.335113752156666,-17.05577618954591,7.386727281600152,33.284798,,5-1349-1,
Gaia DR3 2545390588196290944,HIP 1189,8.15,G,3.709193911,-0.302997187,2016.0,44.07174711671229,-10.457370754695525,5.950997205752169,-0.22718123,1189,4664-276-1,
Gaia DR3 2544741979415109760,TYC 4664-289-1,8.52,G,3.723633641,-1.035221687,2016.0,28.15713706238689,-22.855820005314836,2.8413651313555106,5.5052238,,4664-289-1,
Gaia DR3 2541245120121779072,HIP 1192,6.68,G,3.73208608,-3.027528594,2016.0,-57.22362985798283,-25.91380377892771,3.5935385839219967,40.26364,1192,4667-382-1,
Gaia DR3 2748832709287677568,TYC 595-925-1,9.48,G,3.733999984,7.708491108,2016.0,-2.3096958092546442,-5.119535529744063,2.1644023864291455,-15.9327345,,595-925-1,
Gaia DR3 2752338227234710784,35 Psc,6.02,G,3.745617564,8.820851014,2016.0,99.91840051481326,-24.82009659701346,13.590286509033815,0.0,1196,595-579-1,50
Gaia DR3 2752338227234710912,HIP 1197,7.61,G,3.74736248,8.81818133,2016.0,101.43967422962486,-22.8701742177872,13.452631670010739,-0.4708009,1197,595-1126-1,
Gaia DR3 2742279345108949888,HIP 1199,8.41,G,3.749807873,5.588100396,2016.0,-46.76279184060173,-38.425870891539184,7.161668197135903,-2.3266613,1199,8-846-1,
Gaia DR3 2751852105657075840,TYC 595-330-1,9.72,G,3.839170981,8.105074739,2016.0,-13.425144180548887,-15.783796220808396,1.3759836341983556,10.122004,,595-330-1,
Gaia DR3 2445075820202447872,TYC 4667-443-1,9.12,G,3.863714523,-3.654191095,2016.0,6.291018434746919,0.624371675441371,2.0261249175555176,-9.897807,,4667-443-1,
Gaia DR3 2541259963528772480,TYC 4667-264-1,9.0,G,3.868910045,-2.772293812,2016.0,69.24934938095292,59.18260909185662,7.5801513265471625,-7.805221,,4667-264-1,
Gaia DR3 2444083270440007552,TYC 4670-419-1,9.12,G,3.89546265,-5.006243548,2016.0,16.561319920792204,-24.476340377772683,3.599502571746555,22.845871,,4670-419-1,
Gaia DR3 2751883716616403584,Gaia DR3 2751883716616403584,9.43,G,3.901792555,8.346911776,2016.0,1.0598068347329468,-10.684345620546202,6.9380199726512215,11.211177,,,
Gaia DR3 2742308860124237568,Gaia DR3 2742308860124237568,6.99,G,3.91111457,5.84384385,2016.0,40.02360691699072,-4.367018924478406,4.242006866022955,-1.8431553,,,
Gaia DR3 2545442368322040320,TYC 2-1073-1,9.44,G,3.93245408,0.117943096,2016.0,1.6031727875872042,-11.945953640664449,1.9453963621429533,-17.042374,,2-1073-1,
Gaia DR3 2443791384462482944,HIP 1265,7.62,G,3.965125528,-5.601234195,2016.0,7.387878700334506,-4.771841034339653,5.031294415953243,-8.308246,1265,4670-129-1,
Gaia DR3 2548357379805944064,HIP 1264,8.41,G,3.965141981,2.702228399,2016.0,-4.153881108024901,-10.865753842332172,5.333887065482822,8.768128,1264,5-958-1,
Gaia DR3 2741090498161113344,HIP 1272,7.15,G,3.98884795,4.251047639,2016.0,20.1504193286354,-14.902617195746732,8.272102429290548,13.484271,1272,5-548-1,
Gaia DR3 2741082870299180928,TYC 5-335-1,9.45,G,4.019933075,4.0855323,2016.0,-6.861347160537419,-16.970145106471357,5.592043265988444,-34.405136,,5-335-1,
Gaia DR3 2748873906614022528,HIP 1286,7.6,G,4.022799276,8.115422445,2016.0,50.278854976095985,-26.40384309631414,9.111906945549682,-3.230514,1286,595-773-1,
Gaia DR3 2545428968024083840,TYC 2-1123-1,9.07,G,4.076599325,0.043932298,2016.0,63.077142696321644,-28.895016528542538,4.838346602073096,2.3731582,,2-1123-1,
Gaia DR3 2751887496187636096,TYC 595-764-1,9.45,G,4.096307032,8.375843335,2016.0,-2.4920279688218727,-8.761314269676987,3.6025990200479696,0.0,,595-764-1,
Gaia DR3 2748881122159112960,36 Psc,6.15,G,4.141706931,8.240090811,2016.0,-29.869340477706857,-14.949207042071235,7.345299473574433,0.17272481,,,59
Gaia DR3 2541703891348694528,Gaia DR3 2541703891348694528,8.47,G,4.145805407,-1.523409186,2016.0,-100.90837674716163,-36.70660405836822,7.68601997768184,-16.108727,,,
Gaia DR3 2443902228978725888,HIP 1324,9.6,G,4.159138336,-4.97761641,2016.0,7.3077657005999015,5.491548150571501,6.706216360369729,-49.52712,1324,4667-991-1,
Gaia DR3 2548018214828951424,HIP 1325,7.08,G,4.164281662,1.850663273,2016.0,4.320848218785544,12.372234725894232,2.8967194576977544,-7.6664762,1325,2-1154-1,
Gaia DR3 2548017424554970240,TYC 2-1203-1,9.79,G,4.202977693,1.834613397,2016.0,9.91369659517425,-8.920763393721463,1.0005472116695504,0.0,,2-1203-1,
Gaia DR3 2541583391746234368,TYC 4664-582-1,9.81,G,4.203483342,-2.248061507,2016.0,29.515054635464338,-5.209848185168383,1.7493945284299417,-24.954401,,4664-582-1,
Gaia DR3 2741005178634577664,TYC 5-667-1,9.18,G,4.234089671,3.691712887,2016.0,-3.3228542306638142,3.5102006405627963,2.6398141699316033,8.2942,,5-667-1,
Gaia DR3 2548145792535760512,HIP 1360,8.51,G,4.260418983,2.371424164,2016.0,25.28907481682383,-7.677666170865644,2.7190014557561653,-37.456833,1360,2-742-1,
Gaia DR3 2545100042248586112,TYC 4664-1117-1,8.97,G,4.2679755,-1.067872627,2016.0,3.082911118713841,0.5559428744218455,1.3270676729003987,-13.886802,,4664-1117-1,
Gaia DR3 2541687192515862912,TYC 4664-590-1,8.39,G,4.273215564,-1.652965132,2016.0,20.99659326473927,10.94963178113728,4.653733560540117,45.46819,,4664-590-1,
Gaia DR3 2748852019460724480,TYC 595-693-1,8.99,G,4.288159716,7.905822333,2016.0,30.647331997566017,21.971806334640878,2.689294137223759,13.672183,,595-693-1,
Gaia DR3 2444203014128289664,HIP 1380,8.85,G,4.316002577,-4.44886863,2016.0,37.02138776822248,23.079938140423998,2.3583934680135017,-43.282352,1380,4667-191-1,
Gaia DR3 2548148266438315904,HIP 1384,9.08,G,4.329724676,2.476626183,2016.0,-20.64730912854952,-22.09633670392221,2.3884123757269777,-7.491624,1384,2-1148-1,
Gaia DR3 2545576955417981056,HIP 1385,8.95,G,4.332253517,0.589420279,2016.0,-62.44131332187965,-98.62043016791499,9.765847635539735,-9.046905,1385,2-917-1,
Gaia DR3 2752315442434066688,TYC 595-1125-1,7.74,G,4.351728383,8.87621325,2016.0,81.13023192864038,77.62981627786968,12.684752519988137,36.25058,,595-1125-1,
Gaia DR3 2752315446728243328,Gaia DR3 2752315446728243328,7.19,G,4.352621873,8.876852516,2016.0,86.78132892321032,70.88991906924663,14.474324938355375,30.113316,,,
Gaia DR3 2545534624218675328,HIP 1397,7.83,G,4.369951861,0.321713067,2016.0,16.82733457470851,107.31445171894715,10.198691343675304,20.67818,1397,2-1127-1,
Gaia DR3 2747572084847253632,TYC 8-96-1,9.32,G,4.370050174,6.01126899,2016.0,-1.2300358265944134,-59.581819322729075,5.716951369545908,-37.55758,,8-96-1,
Gaia DR3 2752377912732590336,TYC 595-287-1,9.47,G,4.381655918,9.20589842,2016.0,22.44828955914523,-47.26131206036977,5.284117610184699,-37.53865,,595-287-1,
Gaia DR3 2548141463210123776,Gaia DR3 2548141463210123776,8.87,G,4.383938714,2.321021096,2016.0,1.4416988896222944,-11.371540067002579,2.4387519455551137,4.6945505,,,
Gaia DR3 2541217220013546112,TYC 4667-737-1,9.23,G,4.386380946,-2.883783769,2016.0,40.13636313274361,1.3694340516141192,5.882658065335699,-19.718555,,4667-737-1,
Gaia DR3 2748798555707844992,TYC 595-853-1,9.1,G,4.421412808,7.759499453,2016.0,-10.719527363230327,-8.420295970103004,2.068553849152736,-24.422047,,595-853-1,
Gaia DR3 2547169391852546688,TYC 2-1209-1,9.32,G,4.423134753,1.323863576,2016.0,66.68144581532107,8.348322857893187,6.493182080381565,-6.984293,,2-1209-1,
Gaia DR3 2444305715386307840,TYC 4667-68-1,9.4,G,4.43129279,-3.894834402,2016.0,46.70692146532554,-5.7764046555838275,6.507809903829855,0.0,,4667-68-1,
Gaia DR3 2748439805680405248,TYC 8-848-1,9.52,G,4.434927779,6.89803215,2016.0,-18.7287226059215,-10.057578846878815,1.6732703641264877,-0.5130841,,8-848-1,
Gaia DR3 2547964815499312768,HR 67,6.19,G,4.449150278,1.688775024,2016.0,91.41753456161759,10.187519437973435,8.813106762285047,-9.183546,1421,2-1641-1,67
Gaia DR3 2541631838977358336,Gaia DR3 2541631838977358336,7.11,G,4.451536654,-1.862717758,2016.0,-3.2109107370871723,4.651949338564307,4.448902008610851,-17.348448,,,
Gaia DR3 2741247144206847360,HIP 1432,9.28,G,4.464978376,4.953162739,2016.0,-5.589506760776255,-29.4347327523498,2.134927521976633,-7.2738442,1432,5-282-1,
Gaia DR3 2748803984545576320,HIP 1435,7.53,G,4.47035192,7.866008431,2016.0,19.10532259363484,-7.844913932303304,5.021069460953689,-29.485985,1435,595-869-1,
Gaia DR3 2545558538598224896,HIP 1437,8.85,G,4.479214153,0.378266704,2016.0,330.74868288683433,99.51836018127267,14.963480414121275,48.9987,1437,2-715-1,
Gaia DR3 2752481404264273408,HIP 1447,9.16,G,4.502619766,9.514445637,2016.0,-27.457347388833053,-67.87153669812403,5.9335869012838165,-32.820694,1447,595-1128-1,
Gaia DR3 2545560359664356352,TYC 2-841-2,9.38,G,4.513121703,0.480258649,2016.0,7.273620642062768,-37.73126682768709,2.2422990345994984,-5.4934773,,2-841-2,
Gaia DR3 2545560359664356352,TYC 2-841-1,9.38,G,4.513121703,0.480258649,2016.0,7.273620642062768,-37.73126682768709,2.2422990345994984,-5.4934773,,2-841-1,
Gaia DR3 2545574962553171200,TYC 2-709-1,7.17,G,4.515034066,0.61668867,2016.0,-4.154659330622892,7.924665336758462,3.2406415075861017,19.45451,,2-709-1,
Gaia DR3 2548860475095432576,HIP 1455,7.19,G,4.53273081,3.796772861,2016.0,-29.736069216083777,2.0958301275973117,13.562399500175857,6.8660383,1455,5-788-1,
Gaia DR3 2541614384230272256,HIP 1470,7.2,G,4.577320799,-2.014809961,2016.0,35.19463348535982,-1.551042876202886,3.4974572251734233,4.0428047,1470,4664-633-1,
Gaia DR3 2541368024905956480,TYC 4667-110-1,9.59,G,4.584475647,-2.621428008,2016.0,-21.430359478766675,-24.92545479937442,2.3138221841147355,-18.958956,,4667-110-1,
Gaia DR3 2747576585973000832,TYC 8-1046-1,10.15,G,4.634445263,6.093446752,2016.0,6.513456034754685,0.021017772460844294,1.0798130537409916,-14.156024,,8-1046-1,
Gaia DR3 2752314347216634752,TYC 595-370-1,9.39,G,4.664919303,9.069599738,2016.0,-7.41343145785117,-7.7904899643903756,2.1332824805978388,-19.17477,,595-370-1,
Gaia DR3 2545324548779875456,TYC 2-1089-1,9.53,G,4.714517166,0.070043547,2016.0,-32.52451290538875,-28.647317951272505,7.691572041845885,-9.552091,,2-1089-1,
Gaia DR3 2741223264190888576,TYC 5-819-1,9.03,G,4.757081261,4.648047981,2016.0,5.522860753958412,-6.2443618473916604,1.3430117512762665,-3.8753328,,5-819-1,
Gaia DR3 2748549241445870336,HIP 1535,8.92,G,4.781525425,7.282556694,2016.0,24.244221517775316,8.536368514520303,2.3957461141011533,15.712239,1535,8-307-1,
Gaia DR3 2545563658199285376,HIP 1545,7.9,G,4.819289864,0.520539995,2016.0,-3.994575628517088,-7.753196940021632,10.648581133084951,0.43139422,1545,2-957-1,
Gaia DR3 2548760316458113024,TYC 5-999-1,8.9,G,4.831368441,3.074442993,2016.0,34.70661923733974,2.0384344703636796,2.2797163557885884,-6.8785725,,5-999-1,
Gaia DR3 2540393445286883072,TYC 4667-205-1,9.73,G,4.833690604,-3.615322294,2016.0,63.58232023415694,11.359907989120593,19.0488130716087,-49.187237,,4667-205-1,
Gaia DR3 2548865972653637760,TYC 5-782-1,8.9,G,4.83615118,3.688053222,2016.0,4.010026673591869,-10.889101263022255,2.3114198617869657,-15.618203,,5-782-1,
Gaia DR3 2752310602005161728,HIP 1554,8.3,G,4.843236286,9.044215669,2016.0,6.741569711337823,7.134779359290428,3.0616429499816338,10.4884405,1554,595-462-1,
Gaia DR3 2747505152076945024,Gaia DR3 2747505152076945024,8.79,G,4.871631076,5.760225097,2016.0,-5.896186062359927,-20.987174956217313,3.5935348448115056,27.798111,,,
Gaia DR3 2542034809988847488,TYC 4664-781-1,9.74,G,4.886854032,-1.26301968,2016.0,30.105508064586196,-44.15190729480938,5.506440279106895,33.869045,,4664-781-1,
Gaia DR3 2542112737875460352,TYC 4664-1144-1,10.02,G,4.904826312,-1.0296652,2016.0,-3.2522006002024155,1.4997434491696708,0.8326597651670157,-63.564205,,4664-1144-1,
Gaia DR3 2545237927879463424,TYC 4664-1148-1,9.47,G,4.933971251,-0.546062515,2016.0,42.525135814532796,15.40607108140896,4.442875470619899,0.6523907,,4664-1148-1,
Gaia DR3 2541330435352230528,HIP 1587,6.97,G,4.961941772,-2.478728667,2016.0,-8.122682625151286,35.430881888676666,8.750717933511268,21.263056,1587,4664-560-1,
Gaia DR3 2431801828636987136,HIP 1588,8.84,G,4.965283943,-5.450589773,2016.0,-4.671948968499848,-8.498992353850467,2.6230689734433383,16.352291,1588,4670-603-1,
Gaia DR3 2749275159638199040,Gaia DR3 2749275159638199040,8.75,G,4.975495901,8.532339437,2016.0,-2.3882666288744665,-20.834432360944685,6.1717806521820044,21.840595,,,
Gaia DR3 2547199800221083008,HIP 1596,7.65,G,4.987920862,1.582582513,2016.0,-5.709107680613131,5.479572697134601,5.229639122102523,14.831304,1596,2-1237-1,
Gaia DR3 2741174713880615424,TYC 5-160-1,9.04,G,4.999432086,4.676919013,2016.0,17.05785205404679,-3.130686707662066,2.423722119077411,14.246027,,5-160-1,
Gaia DR3 2541409703268673280,TYC 4665-140-1,9.62,G,5.000299233,-2.170081343,2016.0,-24.156059227075666,-8.562555217936325,2.4396330670945723,-10.76485,,4665-140-1,
Gaia DR3 2547124655473606656,HIP 1601,8.64,G,5.01365461,1.163889396,2016.0,156.2445232184039,-50.187006440768315,2.3548304922505414,1.504067,1601,3-473-1,
Gaia DR3 2747597682852427776,HIP 1602,6.8,G,5.021086054,6.292710657,2016.0,-2.4505552579991963,13.403318668346573,2.8742017761454646,38.774284,1602,9-7-1,
